"","date","code","description","type","issuer","listing_date","maturity_date","interest","interest_type","interest_freq","originated_amt","sector","total","mature"
"1708",2023-07-31,"SIPPLN04CCN1","SUKUK IJARAH BERKELANJUTAN IV PLN TAHAP I TAHUN 2020 SERI C","SUKUK","PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2020-09-09,2030-09-08,7.9,"FIXED","3 MONTHS",2e+11,"ENERGY",2e+11,9.9958932238193
"1709",2023-07-31,"YZTE03XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 3 PT YAZTECH ENGINEERING SOLUSINDO TAHUN 2023","SUKUK CROWD FUNDING","YAZTECH ENGINEERING SOLUSINDO, PT",2023-07-31,2023-09-11,0,"Floating/Variable","SPECIFIC DATE",1.5e+09,"COMPUTER AND SERVICES",1.5e+09,0.114989733059548
"1710",2023-07-31,"SIPPLN04DCN1","SUKUK IJARAH BERKELANJUTAN IV PLN TAHAP I TAHUN 2020 SERI D","SUKUK","PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2020-09-09,2035-09-08,8.65,"FIXED","3 MONTHS",5.6e+10,"ENERGY",5.6e+10,14.9952087611225
"1711",2023-07-31,"ZAMA02XXSCFS","SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT ZAFFANT MULTI ANUGRAH TAHUN 2023","SUKUK CROWD FUNDING","ZAFFANT MULTI ANUGRAH, PT",2023-07-31,2024-05-29,0,"Floating/Variable","SPECIFIC DATE",7.86e+08,"TEXTILE, GARMENT",7.86e+08,0.829568788501027
"1712",2023-07-31,"SIPPLN04ECN1","SUKUK IJARAH BERKELANJUTAN IV PLN TAHAP I TAHUN 2020 SERI E","SUKUK","PERUSAHAAN LISTRIK NEGARA (PERSERO), PT",2020-09-09,2040-09-08,8.86,"FIXED","3 MONTHS",4.65e+10,"ENERGY",4.65e+10,19.9972621492129
"1713",2023-07-31,"SIPTPN02A","SUKUK IJARAH II TAHUN 2019 PT PERKEBUNAN NUSANTARA III (PERSERO) SERI A","SUKUK","PERKEBUNAN NUSANTARA III (PERSERO), PT",2023-07-31,2025-08-21,11.2,"FIXED","3 MONTHS",1e+10,"PLANTATION",1e+10,2.05886379192334
"1714",2023-07-31,"SIPTPN02C","SUKUK IJARAH II TAHUN 2019 PT PERKEBUNAN NUSANTARA III (PERSERO) SERI C","SUKUK","PERKEBUNAN NUSANTARA III (PERSERO), PT",2023-07-31,2025-08-22,11.2,"FIXED","3 MONTHS",1.5e+11,"PLANTATION",1.5e+11,2.06160164271047
"1715",2023-07-31,"SIPTPN02E","SUKUK IJARAH II TAHUN 2019 PT PERKEBUNAN NUSANTARA III (PERSERO) SERI E","SUKUK","PERKEBUNAN NUSANTARA III (PERSERO), PT",2023-07-31,2025-08-23,11.2,"FIXED","3 MONTHS",2e+11,"PLANTATION",2e+11,2.0643394934976
"1716",2023-07-31,"SIPTPN02F","SUKUK IJARAH II TAHUN 2019 PT PERKEBUNAN NUSANTARA III (PERSERO) SERI F","SUKUK","PERKEBUNAN NUSANTARA III (PERSERO), PT",2023-07-31,2024-09-03,11.6,"Fixed","3 MONTHS",1.05e+11,"PLANTATION",1.05e+11,1.09514031485284
"1717",2023-07-31,"SISGRO01ACN2","SUKUK IJARAH BERKELANJUTAN I SAMPOERNA AGRO TAHAP II TAHUN 2021 SERI A","SUKUK","PT. SAMPOERNA AGRO, Tbk",2021-03-18,2024-03-17,9.45,"FIXED","3 MONTHS",2.36635e+11,"PLANTATION",2.36635e+11,2.99794661190965
"1718",2023-07-31,"SISGRO01ACN3","SUKUK IJARAH BERKELANJUTAN I SAMPOERNA AGRO TAHAP III TAHUN 2022 SERI A","SUKUK","PT. SAMPOERNA AGRO, Tbk",2022-03-04,2025-03-02,7.15,"FIXED","3 MONTHS",7.5e+10,"PLANTATION",7.5e+10,2.99520876112252
"1719",2023-07-31,"SISGRO01BCN1","SUKUK IJARAH BERKELANJUTAN I SAMPOERNA AGRO TAHAP I TAHUN 2020 SERI B","SUKUK","PT. SAMPOERNA AGRO, Tbk",2020-03-04,2025-03-03,9.75,"FIXED","3 MONTHS",1.25e+11,"PLANTATION",1.25e+11,4.99657768651609
"1720",2023-07-31,"SISGRO01BCN2","SUKUK IJARAH BERKELANJUTAN I SAMPOERNA AGRO TAHAP II TAHUN 2021 SERI B","SUKUK","PT. SAMPOERNA AGRO, Tbk",2021-03-18,2026-03-17,10.35,"FIXED","3 MONTHS",1.5825e+11,"PLANTATION",1.5825e+11,4.99657768651609
"1721",2023-07-31,"SISGRO01BCN3","SUKUK IJARAH BERKELANJUTAN I SAMPOERNA AGRO TAHAP III TAHUN 2022 SERI B","SUKUK","PT. SAMPOERNA AGRO, Tbk",2022-03-04,2027-03-02,8.4,"FIXED","3 MONTHS",2.30115e+11,"PLANTATION",2.30115e+11,4.99383983572895
"1722",2023-07-31,"SITINS01CN2","SUKUK IJARAH BERKELANJUTAN I TIMAH TAHAP II TAHUN 2019","SUKUK","TIMAH Tbk, PT",2019-08-16,2024-08-15,8.75,"FIXED","3 MONTHS",3.13e+11,"METAL AND MINERAL MINING",3.13e+11,4.99931553730322
"1723",2023-07-31,"SMBRIS01SB","SUK MDRBH SUBORDINASI I BANK BRISYARIAH TAHUN 2016","SUKUK","BANK SYARIAH INDONESIA Tbk, PT",2016-11-17,2023-11-16,1,"FLOATING","3 MONTHS",1e+12,"BANK",1e+12,6.99520876112252
"1724",2023-07-31,"SMINKA01","SUKUK MUDHARABAH I INKA TAHUN 2020","SUKUK","INDUSTRI KERETA API, PT",2023-07-31,2025-02-24,10.59,"FLOATING","3 MONTHS",3e+11,"TRANSPORTATION",3e+11,1.57152635181383
"1725",2023-08-31,"IFR0006","SBSN SERI IFR0006","SBSN","PEMERINTAH REPUBLIK INDONESIA",2010-04-05,2030-03-15,10.25,"FIXED","SEMI-ANNUAL",2.175e+12,"GOVERNMENT",4.4e+10,19.9425051334702
"1726",2023-08-31,"IFR0010","SBSN SERI IFR0010","SBSN","PEMERINTAH REPUBLIK INDONESIA",2011-03-04,2036-02-15,10,"FIXED","SEMI-ANNUAL",4.11e+12,"GOVERNMENT",1.6749e+10,24.952772073922
"1727",2023-08-31,"PBS003","SBSN SERI PBS003","SBSN","PEMERINTAH REPUBLIK INDONESIA",2012-02-03,2027-01-15,6,"FIXED","SEMI-ANNUAL",3.786e+12,"GOVERNMENT",2.468027e+12,14.9486652977413
"1728",2023-08-31,"PBS004","SBSN SERI PBS004","SBSN","PEMERINTAH REPUBLIK INDONESIA",2012-02-17,2037-02-15,6.1,"FIXED","SEMI-ANNUAL",1.0149e+13,"GOVERNMENT",8.73589e+11,24.9965776865161
"1729",2023-08-31,"PBS005","SBSN SERI PBS005","SBSN","PEMERINTAH REPUBLIK INDONESIA",2013-05-03,2043-04-15,6.75,"FIXED","SEMI-ANNUAL",9.934e+12,"GOVERNMENT",7.336812e+12,29.9493497604381
"1730",2023-08-31,"PBS007","SBSN SERI PBS007","SBSN","PEMERINTAH REPUBLIK INDONESIA",2014-10-01,2040-09-15,9,"FIXED","SEMI-ANNUAL",7.525e+12,"GOVERNMENT",1.2869e+10,25.9575633127995
"1731",2023-08-31,"PBS012","SBSN Seri PBS012","SBSN","PEMERINTAH REPUBLIK INDONESIA",2016-01-29,2031-11-15,8.875,"FIXED","SEMI-ANNUAL",2.0315e+13,"GOVERNMENT",3.964845e+12,15.7946611909651
"1732",2023-08-31,"PBS015","SBSN Seri PBS015","SBSN","PEMERINTAH REPUBLIK INDONESIA",2017-07-24,2047-07-15,8,"FIXED","SEMI-ANNUAL",2.5e+11,"GOVERNMENT",9.34466e+12,29.9739904175222
"1733",2023-08-31,"PBS017","SBSN Seri PBS017","SBSN","PEMERINTAH REPUBLIK INDONESIA",2018-01-12,2025-10-15,6.125,"FIXED","SEMI-ANNUAL",2.57e+12,"GOVERNMENT",1.041447e+12,7.75633127994524
"1734",2023-08-31,"PBS018","SBSN Seri PBS018","SBSN","PEMERINTAH REPUBLIK INDONESIA",2018-06-06,2028-05-15,7.625,"FIXED","SEMI-ANNUAL",2e+12,"GOVERNMENT",7.5e+12,9.94113620807666
"1735",2023-08-31,"PBS019","SBSN Seri PBS019","SBSN","PEMERINTAH REPUBLIK INDONESIA",2018-10-05,2023-09-15,8.25,"Fixed","SEMI-ANNUAL",6.5e+10,"GOVERNMENT",2.4517e+10,4.94455852156057
"1736",2023-08-31,"PBS020","SBSN Seri PBS020","SBSN","PEMERINTAH REPUBLIK INDONESIA",2018-10-23,2027-10-15,9,"Fixed","SEMI-ANNUAL",1e+12,"GOVERNMENT",1.1e+12,8.97741273100616
"1737",2023-08-31,"PBS021","SBSN Seri PBS021","SBSN","PEMERINTAH REPUBLIK INDONESIA",2018-12-06,2026-11-15,8.5,"Fixed","SEMI-ANNUAL",1.5e+12,"GOVERNMENT",4.84385e+12,7.94250513347023
"1738",2023-08-31,"PBS022","SBSN Seri PBS022","SBSN","PEMERINTAH REPUBLIK INDONESIA",2019-01-25,2034-04-15,8.625,"Fixed","SEMI-ANNUAL",3.4e+11,"GOVERNMENT",2.622783e+12,15.2197125256674
"1739",2023-08-31,"PBS023","SBSN Seri PBS023","SBSN","PEMERINTAH REPUBLIK INDONESIA",2019-05-16,2030-05-15,8.125,"Fixed","SEMI-ANNUAL",3e+12,"GOVERNMENT",3.0824e+12,10.9979466119097
"1740",2023-08-31,"PBS024","SBSN Seri PBS024","SBSN","PEMERINTAH REPUBLIK INDONESIA",2019-05-29,2032-05-15,8.375,"Fixed","SEMI-ANNUAL",1.5e+12,"GOVERNMENT",1.7e+12,12.9637234770705
"1741",2023-08-31,"PBS025","SBSN Seri PBS025","SBSN","PEMERINTAH REPUBLIK INDONESIA",2019-05-31,2033-05-15,8.375,"FIXED","SEMI-ANNUAL",6e+12,"GOVERNMENT",2.5639e+12,13.9575633127995
"1742",2023-08-31,"PBS026","SBSN Seri PBS026","SBSN","PEMERINTAH REPUBLIK INDONESIA",2019-10-18,2024-10-15,6.625,"Fixed","SEMI-ANNUAL",2.65e+12,"GOVERNMENT",2.84963e+11,4.99383983572895
"1743",2023-08-31,"PBS028","SBSN Seri PBS028","SBSN","PEMERINTAH REPUBLIK INDONESIA",2020-07-24,2046-10-15,7.75,"FIXED","SEMI-ANNUAL",5.25e+12,"GOVERNMENT",1.1709958e+13,26.2258726899384
"1744",2023-08-31,"PBS029","SBSN Seri PBS029","SBSN","PEMERINTAH REPUBLIK INDONESIA",2021-01-15,2034-03-15,6.375,"FIXED","SEMI-ANNUAL",4.65e+12,"GOVERNMENT",4.988701e+12,13.160848733744
"1745",2023-08-31,"PBS030","SBSN Seri PBS030","SBSN","PEMERINTAH REPUBLIK INDONESIA",2021-06-07,2028-07-15,5.875,"FIXED","SEMI-ANNUAL",3.5e+11,"GOVERNMENT",1.51301e+11,7.1047227926078
"1746",2023-08-31,"PBS031","SBSN Seri PBS031","SBSN","PEMERINTAH REPUBLIK INDONESIA",2021-07-30,2024-07-15,4,"FIXED","SEMI-ANNUAL",5e+12,"GOVERNMENT",9.67819e+11,2.9596167008898
"1747",2023-08-31,"PBS032","SBSN Seri PBS032","SBSN","PEMERINTAH REPUBLIK INDONESIA",2021-07-30,2026-07-15,4.875,"FIXED","SEMI-ANNUAL",4.35e+12,"GOVERNMENT",3.64004e+11,4.95824777549624
"1748",2023-08-31,"PBS033","SBSN Seri PBS033","SBSN","PEMERINTAH REPUBLIK INDONESIA",2022-01-14,2047-06-15,6.75,"FIXED","SEMI-ANNUAL",3.5e+11,"GOVERNMENT",9.31389e+11,25.4154688569473
"1749",2023-08-31,"PBS034","SBSN Seri PBS034","SBSN","PEMERINTAH REPUBLIK INDONESIA",2022-01-14,2039-06-15,6.5,"FIXED","SEMI-ANNUAL",3.5e+11,"GOVERNMENT",2.27473e+11,17.4154688569473
"1750",2023-08-31,"PBS035","SBSN Seri PBS035","SBSN","PEMERINTAH REPUBLIK INDONESIA",2022-03-31,2042-03-15,6.75,"FIXED","SEMI-ANNUAL",2.5664e+10,"GOVERNMENT",1.02337e+11,19.9561943874059
"1751",2023-08-31,"PBS036","SBSN Seri PBS036","SBSN","PEMERINTAH REPUBLIK INDONESIA",2022-08-26,2025-08-15,5.375,"FIXED","SEMI-ANNUAL",4.05e+12,"GOVERNMENT",1.390295e+12,2.97056810403833
"1752",2023-08-31,"PBS037","SBSN Seri PBS037","SBSN","PEMERINTAH REPUBLIK INDONESIA",2023-01-13,2036-03-15,6.875,"FIXED","SEMI-ANNUAL",1.65e+12,"GOVERNMENT",5.71281e+11,13.1690622861054
"1753",2023-08-31,"PBSG001","SBSN Seri PBSG001","SBSN","PEMERINTAH REPUBLIK INDONESIA",2022-09-23,2029-09-15,6.625,"FIXED","SEMI-ANNUAL",4.4e+12,"GOVERNMENT",1.47967e+11,6.97878165639973
"1754",2023-08-31,"SR013","SUKUK NEGARA RITEL SERI SR-013","SBSN","PEMERINTAH REPUBLIK INDONESIA",2020-10-01,2023-09-10,6.05,"FIXED","MONTHLY",2.5666e+13,"GOVERNMENT",5.896765e+12,2.94045174537988
"1755",2023-08-31,"SR014","SUKUK NEGARA RITEL SERI SR-014","SBSN","PEMERINTAH REPUBLIK INDONESIA",2021-03-25,2024-03-10,5.47,"FIXED","MONTHLY",1.67051e+13,"GOVERNMENT",5.385413e+12,2.9596167008898
"1756",2023-08-31,"SR015","SUKUK NEGARA RITEL SERI SR-015","SBSN","PEMERINTAH REPUBLIK INDONESIA",2021-09-23,2024-09-10,5.1,"FIXED","MONTHLY",2.70006e+13,"GOVERNMENT",8.718457e+12,2.96509240246407
"1757",2023-08-31,"SR016","SUKUK NEGARA RITEL SERI SR-016","SBSN","PEMERINTAH REPUBLIK INDONESIA",2022-03-24,2025-03-10,4.95,"FIXED","MONTHLY",1.84095e+13,"GOVERNMENT",9.329661e+12,2.96235455167693
"1758",2023-08-31,"SR017","SUKUK NEGARA RITEL SERI SR-017","SBSN","PEMERINTAH REPUBLIK INDONESIA",2022-09-22,2025-09-10,5.9,"FIXED","MONTHLY",2.6975e+13,"GOVERNMENT",1.3429375e+13,2.9678302532512
"1759",2023-08-31,"SR018T3","SUKUK NEGARA RITEL SERI SR018T3","SBSN","PEMERINTAH REPUBLIK INDONESIA",2023-04-06,2026-03-10,6.25,"FIXED","MONTHLY",1.69498e+13,"GOVERNMENT",9.119601e+12,2.92676249144422
"1760",2023-08-31,"SR018T5","SUKUK NEGARA RITEL SERI SR018T5","SBSN","PEMERINTAH REPUBLIK INDONESIA",2023-04-06,2028-03-10,6.4,"FIXED","MONTHLY",4.54482e+12,"GOVERNMENT",2.619346e+12,4.92813141683778
"1761",2023-08-31,"SIAGII02ACN4","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI A","SUKUK","SAMATOR INDO GAS Tbk, PT",2021-12-23,2024-12-22,8.1,"FIXED","3 MONTHS",1.33e+11,"ENERGY",1.33e+11,2.99794661190965
"1762",2023-08-31,"SIAGII02ACN5","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI A","SUKUK","SAMATOR INDO GAS Tbk, PT",2022-04-06,2025-04-05,7.75,"FIXED","3 MONTHS",1.188e+11,"ENERGY",1.188e+11,2.99794661190965
"1763",2023-08-31,"SIAGII02BCN3","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI B","SUKUK","SAMATOR INDO GAS Tbk, PT",2021-07-07,2024-07-06,9.35,"FIXED","3 MONTHS",1.05e+11,"ENERGY",1.05e+11,2.99794661190965
"1764",2023-08-31,"SIAGII02BCN4","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI B","SUKUK","SAMATOR INDO GAS Tbk, PT",2021-12-23,2026-12-22,9.15,"FIXED","3 MONTHS",1.7e+10,"ENERGY",1.7e+10,4.99657768651609
"1765",2023-08-31,"SIAGII02BCN5","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI B","SUKUK","SAMATOR INDO GAS Tbk, PT",2022-04-06,2027-04-05,8.9,"FIXED","3 MONTHS",1.237e+11,"ENERGY",1.237e+11,4.99657768651609
"1766",2023-08-31,"SIAGII02CCN3","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI C","SUKUK","SAMATOR INDO GAS Tbk, PT",2021-07-07,2028-07-06,10.75,"FIXED","3 MONTHS",1.24e+11,"ENERGY",1.24e+11,6.99794661190965
"1767",2023-08-31,"SIAGII02CCN5","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI C","SUKUK","SAMATOR INDO GAS Tbk, PT",2022-04-06,2029-04-05,9.75,"FIXED","3 MONTHS",1.535e+11,"ENERGY",1.535e+11,6.99794661190965
"1768",2023-08-31,"SIAGII02CN1","SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP I TAHUN 2020","SUKUK","SAMATOR INDO GAS Tbk, PT",2020-08-18,2025-08-14,10.55,"FIXED","3 MONTHS",5e+09,"ENERGY",5e+09,4.98836413415469
"1769",2023-08-31,"SIAPAI01ACN1","SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI A","SUKUK","PT. ANGKASA PURA I",2021-09-09,2024-09-08,6.7,"FIXED","3 MONTHS",2.15e+11,"OTHER SECTORS",2.15e+11,2.99794661190965
"1770",2023-08-31,"SIAPAI01B","SUKUK IJARAH I ANGKASA PURA I TAHUN 2016 SERI B","SUKUK","PT. ANGKASA PURA I",2016-11-23,2023-11-22,8.4,"FIXED","3 MONTHS",5.5e+10,"OTHER SECTORS",5.5e+10,6.99520876112252
"1771",2023-08-31,"SIAPAI01BCN1","SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI B","SUKUK","PT. ANGKASA PURA I",2021-09-09,2026-09-08,7.1,"FIXED","3 MONTHS",2.15e+11,"OTHER SECTORS",2.15e+11,4.99657768651609
"1772",2023-08-31,"SIAPAI01C","SUKUK IJARAH I ANGKASA PURA I TAHUN 2016 SERI C","SUKUK","PT. ANGKASA PURA I",2016-11-23,2026-11-22,8.55,"FIXED","3 MONTHS",1.77e+11,"OTHER SECTORS",1.77e+11,9.9958932238193
"1773",2023-08-31,"SIAPAI01CCN1","SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI C","SUKUK","PT. ANGKASA PURA I",2021-09-09,2028-09-08,8,"FIXED","3 MONTHS",5.2e+10,"OTHER SECTORS",5.2e+10,6.99794661190965
"1774",2023-08-31,"SIAPAI01DCN1","SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI D","SUKUK","PT. ANGKASA PURA I",2021-09-09,2031-09-08,8.6,"FIXED","3 MONTHS",1.4e+10,"OTHER SECTORS",1.4e+10,9.9958932238193
"1775",2023-08-31,"SIBALI01ACN1","SUKUK IJARAH BERKELANJUTAN I BALI TOWERINDO SENTRA TAHAP I TAHUN 2022 SERI A","SUKUK","BALI TOWERINDO SENTRA Tbk, PT",2022-12-19,2023-12-26,7.75,"FIXED","3 MONTHS",2e+11,"TELECOMUNICATION",2e+11,1.01848049281314
"1776",2023-08-31,"SIBALI01BCN1","SUKUK IJARAH BERKELANJUTAN I BALI TOWERINDO SENTRA TAHAP I TAHUN 2022 SERI B","SUKUK","BALI TOWERINDO SENTRA Tbk, PT",2022-12-19,2025-12-16,9.75,"FIXED","3 MONTHS",2.1e+10,"TELECOMUNICATION",2.1e+10,2.99247091033539
"1777",2023-08-31,"SIBMTR01CCN1","SUK IJARAH BKLJT I GLOBAL MEDIACOM THP I TH17 SR C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2017-07-10,2024-07-07,12,"FIXED","3 MONTHS",2.295e+10,"INVESTMENT COMPANY",2.295e+10,6.99247091033539
"1778",2023-08-31,"SIBMTR02BCN1","SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP I TAHUN 2020 SERI B","SUKUK","GLOBAL MEDIACOM Tbk, PT",2020-09-14,2023-09-11,11.25,"FIXED","3 MONTHS",1.6e+09,"INVESTMENT COMPANY",1.6e+09,2.98973305954825
"1779",2023-08-31,"SIBMTR02BCN2","SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP II TAHUN 2021 SERI B","SUKUK","GLOBAL MEDIACOM Tbk, PT",2021-09-15,2024-09-14,10.3,"FIXED","3 MONTHS",6.5e+09,"INVESTMENT COMPANY",6.5e+09,2.99794661190965
"1780",2023-08-31,"SIBMTR02CCN1","SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP I TAHUN 2020 SERI C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2020-09-14,2025-09-11,12,"FIXED","3 MONTHS",4.3e+08,"INVESTMENT COMPANY",4.3e+08,4.99110198494182
"1781",2023-08-31,"SIBMTR02CCN2","SUKUK IJARAH BERKELANJUTAN II GLOBAL MEDIACOM TAHAP II TAHUN 2021 SERI C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2021-09-15,2026-09-14,11,"FIXED","3 MONTHS",5e+07,"INVESTMENT COMPANY",5e+07,4.99657768651609
"1782",2023-08-31,"SIBMTR03ACN2","SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI A","SUKUK","GLOBAL MEDIACOM Tbk, PT",2022-09-19,2023-09-26,8.25,"FIXED","3 MONTHS",3.0115e+11,"INVESTMENT COMPANY",3.0115e+11,1.01848049281314
"1783",2023-08-31,"SIBMTR03BCN1","SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI B","SUKUK","GLOBAL MEDIACOM Tbk, PT",2022-07-06,2025-07-05,10,"FIXED","3 MONTHS",2.6963e+11,"INVESTMENT COMPANY",2.6963e+11,2.99794661190965
"1784",2023-08-31,"SIBMTR03BCN2","SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI B","SUKUK","GLOBAL MEDIACOM Tbk, PT",2022-09-19,2025-09-16,10,"FIXED","3 MONTHS",9.66e+10,"INVESTMENT COMPANY",9.66e+10,2.99247091033539
"1785",2023-08-31,"SIBMTR03CCN1","SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2022-07-06,2027-07-05,11,"FIXED","3 MONTHS",1.021e+10,"INVESTMENT COMPANY",1.021e+10,4.99657768651609
"1786",2023-08-31,"SIBMTR03CCN2","SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2022-09-19,2027-09-16,11,"FIXED","3 MONTHS",2.25e+09,"INVESTMENT COMPANY",2.25e+09,4.99110198494182
"1787",2023-08-31,"SIBMTR04ACN1","SUKUK IJARAH BERKELANJUTAN IV GLOBAL MEDIACOM TAHAP I TAHUN 2023 SERI A","SUKUK","GLOBAL MEDIACOM Tbk, PT",2023-07-07,2024-07-16,9.25,"FIXED","3 MONTHS",3.9229e+11,"INVESTMENT COMPANY",3.9229e+11,1.02669404517454
"1788",2023-08-31,"SIBMTR04BCN1","SUKUK IJARAH BERKELANJUTAN IV GLOBAL MEDIACOM TAHAP I TAHUN 2023 SERI B","SUKUK","GLOBAL MEDIACOM Tbk, PT",2023-07-07,2026-07-06,10.25,"FIXED","3 MONTHS",4.4236e+11,"INVESTMENT COMPANY",4.4236e+11,2.99794661190965
"1789",2023-08-31,"SIBMTR04CCN1","SUKUK IJARAH BERKELANJUTAN IV GLOBAL MEDIACOM TAHAP I TAHUN 2023 SERI C","SUKUK","GLOBAL MEDIACOM Tbk, PT",2023-07-07,2028-07-06,11.25,"FIXED","3 MONTHS",1.535e+10,"INVESTMENT COMPANY",1.535e+10,4.99931553730322
"1790",2023-08-31,"SIBSDE01ACN1","SUKUK IJARAH BERKELANJUTAN I BUMI SERPONG DAMAI TAHAP I TAHUN 2022 SERI A","SUKUK","BUMI SERPONG DAMAI, PT",2022-04-08,2025-04-07,6.75,"FIXED","3 MONTHS",6.35e+10,"PROPERTY AND REAL ESTATE",6.35e+10,2.99794661190965
"1791",2023-08-31,"SIBSDE01BCN1","SUKUK IJARAH BERKELANJUTAN I BUMI SERPONG DAMAI TAHAP I TAHUN 2022 SERI B","SUKUK","BUMI SERPONG DAMAI, PT",2022-04-08,2027-04-07,7.75,"FIXED","3 MONTHS",1.365e+11,"PROPERTY AND REAL ESTATE",1.365e+11,4.99657768651609
"1792",2023-08-31,"SIDILD01ACN3","SUKUK IJARAH BERKELANJUTAN I INTILAND DEVELOPMENT TAHAP III TAHUN 2022 SERI A","SUKUK","INTILAND DEVELOPMENT Tbk, PT",2022-12-05,2024-12-02,10.3,"FIXED","3 MONTHS",1.25e+11,"PROPERTY AND REAL ESTATE",1.25e+11,1.99315537303217
"1793",2023-08-31,"SIDILD01BCN3","SUKUK IJARAH BERKELANJUTAN I INTILAND DEVELOPMENT TAHAP III TAHUN 2022 SERI B","SUKUK","INTILAND DEVELOPMENT Tbk, PT",2022-12-05,2025-12-02,10.6,"FIXED","3 MONTHS",1.25e+11,"PROPERTY AND REAL ESTATE",1.25e+11,2.99247091033539
"1794",2023-08-31,"SIDILD01CN2","SUKUK IJARAH BERKELANJUTAN I INTILAND DEVELOPMENT TAHAP II TAHUN 2022","SUKUK","INTILAND DEVELOPMENT Tbk, PT",2022-08-26,2025-08-25,10.5,"FIXED","3 MONTHS",2.5e+11,"PROPERTY AND REAL ESTATE",2.5e+11,2.99794661190965
"1795",2023-08-31,"SIELSA01CN1","SUKUK IJARAH BERKELANJUTAN I ELNUSA TAHAP I TAHUN 2020","SUKUK","ELNUSA Tbk, PT",2020-08-12,2025-08-11,9,"FIXED","3 MONTHS",7e+11,"CRUDE PETROLEUM & NATURAL GAS PROD.",7e+11,4.99657768651609
"1796",2023-08-31,"SIEXCL01DCN2","SUKUK IJARAH BKLJT I XL AXIATA THP II TH2017 SR D","SUKUK","XL AXIATA Tbk, PT",2017-05-02,2024-04-28,9.1,"FIXED","3 MONTHS",2.6e+11,"TELECOMUNICATION",2.6e+11,6.98973305954825
"1797",2023-08-31,"SIEXCL01ECN2","SUKUK IJARAH BKLJT I XL AXIATA THP II TH2017 SR E","SUKUK","XL AXIATA Tbk, PT",2017-05-02,2027-04-28,9.4,"FIXED","3 MONTHS",3.36e+11,"TELECOMUNICATION",3.36e+11,9.98767967145791
"1798",2023-08-31,"SIEXCL02CCN1","SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP I TAHUN 2018 SERI C","SUKUK","XL AXIATA Tbk, PT",2018-10-17,2023-10-16,9.6,"FIXED","3 MONTHS",1.49e+11,"TELECOMUNICATION",1.49e+11,4.99657768651609
"1799",2023-08-31,"SIEXCL02CCN2","SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP II TAHUN 2019 SERI C","SUKUK","XL AXIATA Tbk, PT",2019-02-11,2024-02-08,9.25,"FIXED","3 MONTHS",1.38e+11,"TELECOMUNICATION",1.38e+11,4.99110198494182
